original_path,new_path,action,bytes,file_count,sha256,verified
results/tests/11/threshold__f0__threshold_value=190/detections.png,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_11/frame_0/threshold__f0__threshold_value_190/detections.png,move_file,464777,1,c9df44079869289e1da45604acf0191f7fcfbe1ffa00dc579b31e6018ccdb5ca,True
results/tests/11/threshold__f0__threshold_value=190/summary.json,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_11/frame_0/threshold__f0__threshold_value_190/summary.json,move_file,5920,1,64badf64b83ef6cff102a468da1ada3b7a6e61015963021b271cb461d8becdf8,True
results/tests/11/threshold__f0__threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_11/frame_0.png,deduplicate_identical_input,432762,1,4e32f35783afcf13372df2c581116942d4b5e0785f8deab772a94904ce279e0f,True
results/tests/11/threshold__f0__threshold_value=200/01_1_gray.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_11/frame_0/threshold__f0__threshold_value_200/01_1_gray.png,move_file,158591,1,d3d9c3acf29a2de6f42be716c1bd335adc2befd89e641b1640189c9c9797dc0f,True
results/tests/11/threshold__f0__threshold_value=200/02_3_fixed_thresh_200.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_11/frame_0/threshold__f0__threshold_value_200/02_3_fixed_thresh_200.png,move_file,2237,1,5062b67c825c797734f0e645e45f6713545d86f22c21b588335b10d041d216ef,True
results/tests/11/threshold__f0__threshold_value=200/03_4_morph_open_x1.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_11/frame_0/threshold__f0__threshold_value_200/03_4_morph_open_x1.png,move_file,1968,1,2b3b7b1e05a465d5deb76712d596c7f6c6ddbd64c688619600cad2a6b6b5f058,True
results/tests/11/threshold__f0__threshold_value=200/04_5_labeled_components.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_11/frame_0/threshold__f0__threshold_value_200/04_5_labeled_components.png,move_file,3846,1,ea37efe5f5f6a97b7fe292ef848f73a2799e62708032fc483221c767bf982960,True
results/tests/11/threshold__f0__threshold_value=200/04_5_morph_close_x1.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_11/frame_0/threshold__f0__threshold_value_200/04_5_morph_close_x1.png,move_file,1967,1,d8267bad1a8e71c13c9348399bb681e3aa697b436e22f3bec8234cb5686ed129,True
results/tests/11/threshold__f0__threshold_value=200/05_5_labeled_components.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_11/frame_0/threshold__f0__threshold_value_200/05_5_labeled_components.png,move_file,3836,1,a78a9b3097fc5505ef3c48f62762b3c9d25e8ba26cca981a36ed551fd09dfb1e,True
results/tests/11/threshold__f0__threshold_value=200/05_6_labeled_components.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_11/frame_0/threshold__f0__threshold_value_200/05_6_labeled_components.png,move_file,3836,1,a78a9b3097fc5505ef3c48f62762b3c9d25e8ba26cca981a36ed551fd09dfb1e,True
results/tests/11/threshold__f0__threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_11/frame_0/threshold__f0__threshold_value_200/detections.csv,move_file,6570,1,e9edc2646baeddc0e783e4800d18a9daf5350487babf1824c900cb2d1e3d0005,True
results/tests/11/threshold__f0__threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_11/frame_0/threshold__f0__threshold_value_200/detections.png,move_file,465083,1,63fe8888542c7fdc4a99df96d645f9bc81aba3ef565fb7be887297eeb68ec5a5,True
results/tests/11/threshold__f0__threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_11/frame_0/threshold__f0__threshold_value_200/summary.json,move_file,5485,1,1a276602f246c23502966c600b73071c8bf79e18a89ce1115c300a9c4b8d29bc,True
results/tests/11/threshold__f0__threshold_value=210/00_input.png,data/tests/detection/_shared_inputs/video_11/frame_0.png,deduplicate_identical_input,432762,1,4e32f35783afcf13372df2c581116942d4b5e0785f8deab772a94904ce279e0f,True
results/tests/11/threshold__f0__threshold_value=210/detections.csv,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_11/frame_0/threshold__f0__threshold_value_210/detections.csv,move_file,6315,1,be50ec652729afc126e709dfe6ea8b4cac740518865c39a5a9429106bb537f0f,True
results/tests/11/threshold__f0__threshold_value=210/detections.png,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_11/frame_0/threshold__f0__threshold_value_210/detections.png,move_file,465330,1,eaf03e6a7deee3bae9dcdccfd63c573640d1f5945b7b40b4e49c0b154ff1dfc1,True
results/tests/11/threshold__f0__threshold_value=210/summary.json,data/tests/detection/threshold/legacy_t210__cfg4310fa76/frame_screening/video_11/frame_0/threshold__f0__threshold_value_210/summary.json,move_file,5049,1,aae9f240195f1095df3adb7cca6d1dae8ea331d3c809fbd9c1f0af8e1750ba50,True
results/tests/11/threshold__f0__threshold_value=75/00_input.png,data/tests/detection/_shared_inputs/video_11/frame_0.png,deduplicate_identical_input,432762,1,4e32f35783afcf13372df2c581116942d4b5e0785f8deab772a94904ce279e0f,True
results/tests/11/threshold__f0__threshold_value=75/01_1_gray.png,data/tests/detection/threshold/legacy_t75__cfga511ed0e/frame_screening/video_11/frame_0/threshold__f0__threshold_value_75/01_1_gray.png,move_file,158591,1,d3d9c3acf29a2de6f42be716c1bd335adc2befd89e641b1640189c9c9797dc0f,True
results/tests/11/threshold__f0__threshold_value=75/02_3_fixed_thresh_75.png,data/tests/detection/threshold/legacy_t75__cfga511ed0e/frame_screening/video_11/frame_0/threshold__f0__threshold_value_75/02_3_fixed_thresh_75.png,move_file,10200,1,7ca4faf878b5ff7709ce4af104e4966a36a293a56adf20173f81b517c0905995,True
results/tests/11/threshold__f0__threshold_value=75/03_4_morph_open_x1.png,data/tests/detection/threshold/legacy_t75__cfga511ed0e/frame_screening/video_11/frame_0/threshold__f0__threshold_value_75/03_4_morph_open_x1.png,move_file,10256,1,1abe983245019aac47337c196c5b8c9884a0470458b4f6db331e1500b106f026,True
results/tests/11/threshold__f0__threshold_value=75/04_5_labeled_components.png,data/tests/detection/threshold/legacy_t75__cfga511ed0e/frame_screening/video_11/frame_0/threshold__f0__threshold_value_75/04_5_labeled_components.png,move_file,1790,1,55b68d2ee391f9414d200efd41d48a4f164ae230fb7afe55198ee6e775047190,True
results/tests/11/threshold__f0__threshold_value=75/comparisons.csv,data/tests/detection/threshold/legacy_t75__cfga511ed0e/frame_screening/video_11/frame_0/threshold__f0__threshold_value_75/comparisons.csv,move_file,221,1,783795db33bc1bf89157646f327b72ee5ef7de98bef0de5229be8a69148dacff,True
results/tests/11/threshold__f0__threshold_value=75/detections.csv,data/tests/detection/threshold/legacy_t75__cfga511ed0e/frame_screening/video_11/frame_0/threshold__f0__threshold_value_75/detections.csv,move_file,3793,1,b6735b58997b9dc7675040ad9345724d7dc41f57639ee557a75f4c74212704bb,True
results/tests/11/threshold__f0__threshold_value=75/detections.png,data/tests/detection/threshold/legacy_t75__cfga511ed0e/frame_screening/video_11/frame_0/threshold__f0__threshold_value_75/detections.png,move_file,467708,1,10a6dc5c742f6bd17f8684320878a31ec6e6881f7a341859442162b159eefbcb,True
results/tests/11/threshold__f0__threshold_value=75/summary.json,data/tests/detection/threshold/legacy_t75__cfga511ed0e/frame_screening/video_11/frame_0/threshold__f0__threshold_value_75/summary.json,move_file,667,1,18cbef5c85d1e9f8f6283b1162c79ed20c24b6a602e2e8359e88a6c0720dac00,True
results/tests/11/threshold__f100/00_input.png,data/tests/detection/_shared_inputs/video_11/frame_100.png,move_file,428121,1,7410bc1cc17c8113e3f48ebf7985629a7d7ee513645f9d386d49faf83b704057,True
results/tests/11/threshold__f100/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_11/frame_100/threshold__f100/detections.csv,move_file,8679,1,7b6af2ca7242ab23b1e5476f62c81a72631a6ba67c2722f018a7f5d8fb934746,True
results/tests/11/threshold__f100/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_11/frame_100/threshold__f100/detections.png,move_file,460181,1,eb0c3c9255d3856c825447b41e3c54d3a7d8ae41d62901e4a47438c08964179c,True
results/tests/11/threshold__f100/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfgbbaffb3e/frame_screening/video_11/frame_100/threshold__f100/summary.json,move_file,8878,1,2552daf081012b90594e2c0cea1d9f9cacb9166e6d4e5cf93456ce86967b7014,True
results/tests/11/threshold__f100__close_iterations=0/00_input.png,data/tests/detection/_shared_inputs/video_11/frame_100.png,deduplicate_identical_input,428121,1,7410bc1cc17c8113e3f48ebf7985629a7d7ee513645f9d386d49faf83b704057,True
results/tests/11/threshold__f100__close_iterations=0/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_11/frame_100/threshold__f100__close_iterations_0/detections.csv,move_file,10063,1,36bce4ea199014e434a608eaf2539630eb5784521b6c9fdd8e1109637dbe12f3,True
results/tests/11/threshold__f100__close_iterations=0/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_11/frame_100/threshold__f100__close_iterations_0/detections.png,move_file,459514,1,074056336deffebdaefedcc1d1670ded9f09e0103a44f6798daaba9e681e25ca,True
results/tests/11/threshold__f100__close_iterations=0/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfg4633c2bb/frame_screening/video_11/frame_100/threshold__f100__close_iterations_0/summary.json,move_file,11191,1,0e4bf1f84f9c7edb11981c9e0fd556021440d8b9cf18a7cc8bdb797cdb282e7c,True
results/tests/11/threshold__f100__close_iterations=0_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_11/frame_100.png,deduplicate_identical_input,428121,1,7410bc1cc17c8113e3f48ebf7985629a7d7ee513645f9d386d49faf83b704057,True
results/tests/11/threshold__f100__close_iterations=0_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_11/frame_100/threshold__f100__close_iterations_0_threshold_value_200/detections.csv,move_file,6776,1,39aafdef4a5c6f37213529648652df17d976a40a8d3166d0452f1621eaed049b,True
results/tests/11/threshold__f100__close_iterations=0_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_11/frame_100/threshold__f100__close_iterations_0_threshold_value_200/detections.png,move_file,457853,1,a2565603a5afbeb8b1485d3c245a16cb8af2b0b5f88d17f6f5d144526341cc5b,True
results/tests/11/threshold__f100__close_iterations=0_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_c0__cfg1359249f/frame_screening/video_11/frame_100/threshold__f100__close_iterations_0_threshold_value_200/summary.json,move_file,5826,1,9a47092f0d26181ee1b606c7be0778a2fc792906361b0f55032a0849d189178c,True
results/tests/11/threshold__f100__close_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_11/frame_100.png,deduplicate_identical_input,428121,1,7410bc1cc17c8113e3f48ebf7985629a7d7ee513645f9d386d49faf83b704057,True
results/tests/11/threshold__f100__close_iterations=2_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_11/frame_100/threshold__f100__close_iterations_2_threshold_value_200/detections.csv,move_file,6518,1,e3df9969efb71803c8d367b05e1681b340553c587a4e95634fc60674062691f2,True
results/tests/11/threshold__f100__close_iterations=2_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_11/frame_100/threshold__f100__close_iterations_2_threshold_value_200/detections.png,move_file,458014,1,554b1e798352484b4a7526e1b382ae752cb4c29bb3a9192080dd6a434aa10799,True
results/tests/11/threshold__f100__close_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_c2__cfg5d0522c8/frame_screening/video_11/frame_100/threshold__f100__close_iterations_2_threshold_value_200/summary.json,move_file,5426,1,9133eb04f88fe4bb746f47b27b3d97ec4c014226c14e79f584e0d7edf02f8898,True
results/tests/11/threshold__f100__morph_iterations=2/00_input.png,data/tests/detection/_shared_inputs/video_11/frame_100.png,deduplicate_identical_input,428121,1,7410bc1cc17c8113e3f48ebf7985629a7d7ee513645f9d386d49faf83b704057,True
results/tests/11/threshold__f100__morph_iterations=2/detections.csv,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_11/frame_100/threshold__f100__morph_iterations_2/detections.csv,move_file,8633,1,50d2efec0c53b9c7176b25b4a2499f5d4ade2188b4c30a53ce0eadbd4812b922,True
results/tests/11/threshold__f100__morph_iterations=2/detections.png,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_11/frame_100/threshold__f100__morph_iterations_2/detections.png,move_file,459467,1,6fc1f1b9bf4111efc19553d092144c77c4cd0cdf6962d15ea46101df68aaebe3,True
results/tests/11/threshold__f100__morph_iterations=2/summary.json,data/tests/detection/otsu/legacy_otsu_defaults__cfg76e32ed9/frame_screening/video_11/frame_100/threshold__f100__morph_iterations_2/summary.json,move_file,8838,1,2b6ee8bc4b388c6a0c36a55e3fd9be77d0ac8b544529f041800f13a383ccccc6,True
results/tests/11/threshold__f100__morph_iterations=2_threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_11/frame_100.png,deduplicate_identical_input,428121,1,7410bc1cc17c8113e3f48ebf7985629a7d7ee513645f9d386d49faf83b704057,True
results/tests/11/threshold__f100__morph_iterations=2_threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_11/frame_100/threshold__f100__morph_iterations_2_threshold_value_200/detections.csv,move_file,4490,1,dce3e16731c717bee788210f34f7cbdef79d70386d9e8c0043e146dd43008e6f,True
results/tests/11/threshold__f100__morph_iterations=2_threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_11/frame_100/threshold__f100__morph_iterations_2_threshold_value_200/detections.png,move_file,460011,1,6173eae90e1c7b26f02febad3188a3edb072cab8f6ceaac4a30fdc18dc0a47ef,True
results/tests/11/threshold__f100__morph_iterations=2_threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200_o2__cfga13617b6/frame_screening/video_11/frame_100/threshold__f100__morph_iterations_2_threshold_value_200/summary.json,move_file,2058,1,7bab97d331dc8567976fe9dc5e3bee87e85337447166ad07a1b39019b957e044,True
results/tests/11/threshold__f100__threshold_value=180/00_input.png,data/tests/detection/_shared_inputs/video_11/frame_100.png,deduplicate_identical_input,428121,1,7410bc1cc17c8113e3f48ebf7985629a7d7ee513645f9d386d49faf83b704057,True
results/tests/11/threshold__f100__threshold_value=180/detections.csv,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_11/frame_100/threshold__f100__threshold_value_180/detections.csv,move_file,7177,1,e0c43cc907292f91745321f44b2c9b82df639ff5ff8b82c9e1933135d3fc7c77,True
results/tests/11/threshold__f100__threshold_value=180/detections.png,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_11/frame_100/threshold__f100__threshold_value_180/detections.png,move_file,457183,1,f323faa322b05d10ffdbdd5762095a71f49c79042cc68e95e432dd3ec73a7a31,True
results/tests/11/threshold__f100__threshold_value=180/summary.json,data/tests/detection/threshold/legacy_t180__cfg1fd3f76e/frame_screening/video_11/frame_100/threshold__f100__threshold_value_180/summary.json,move_file,6475,1,08c3d07965b54e5c0be520ac3cf8bf222f256003d9004d50dff83874a6680407,True
results/tests/11/threshold__f100__threshold_value=190/00_input.png,data/tests/detection/_shared_inputs/video_11/frame_100.png,deduplicate_identical_input,428121,1,7410bc1cc17c8113e3f48ebf7985629a7d7ee513645f9d386d49faf83b704057,True
results/tests/11/threshold__f100__threshold_value=190/detections.csv,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_11/frame_100/threshold__f100__threshold_value_190/detections.csv,move_file,7103,1,d59f472adb826a2bc96dea8eb31dbf1d2835f0e02117f42d670947e608284fcd,True
results/tests/11/threshold__f100__threshold_value=190/detections.png,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_11/frame_100/threshold__f100__threshold_value_190/detections.png,move_file,457625,1,a7f1541b3839baf73df023e202e36c6f9615607666e3beb541f91cf9da1116b1,True
results/tests/11/threshold__f100__threshold_value=190/summary.json,data/tests/detection/threshold/legacy_t190__cfgfeeed012/frame_screening/video_11/frame_100/threshold__f100__threshold_value_190/summary.json,move_file,6360,1,d2895b168501a26efa47c385152a97c7208013ec8d4deb951504f91c18ca9047,True
results/tests/11/threshold__f100__threshold_value=200/00_input.png,data/tests/detection/_shared_inputs/video_11/frame_100.png,deduplicate_identical_input,428121,1,7410bc1cc17c8113e3f48ebf7985629a7d7ee513645f9d386d49faf83b704057,True
results/tests/11/threshold__f100__threshold_value=200/detections.csv,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_11/frame_100/threshold__f100__threshold_value_200/detections.csv,move_file,6776,1,39aafdef4a5c6f37213529648652df17d976a40a8d3166d0452f1621eaed049b,True
results/tests/11/threshold__f100__threshold_value=200/detections.png,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_11/frame_100/threshold__f100__threshold_value_200/detections.png,move_file,457853,1,a2565603a5afbeb8b1485d3c245a16cb8af2b0b5f88d17f6f5d144526341cc5b,True
results/tests/11/threshold__f100__threshold_value=200/summary.json,data/tests/detection/threshold/legacy_t200__cfg1f8f28ac/frame_screening/video_11/frame_100/threshold__f100__threshold_value_200/summary.json,move_file,5811,1,feee518da98fbab05ec38b3539c648e4f25e96ffcc71453c1b4cf177767f9f6b,True
results/tests/11/threshold__f100__threshold_value=210/00_input.png,data/tests/detection/_shared_inputs/video_11/frame_100.png,deduplicate_identical_input,428121,1,7410bc1cc17c8113e3f48ebf7985629a7d7ee513645f9d386d49faf83b704057,True
